revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value
7957	kmr44	2022-01-12	I	SPNCRNA.3385		ncRNA	added	3091339..3092431
7957	kmr44	2022-01-12	I	SPNCRNA.3386		ncRNA	added	3096325..3096691
7957	kmr44	2022-01-12	I	SPNCRNA.3387		ncRNA	added	3096807..3098568
7957	kmr44	2022-01-12	I	SPNCRNA.3388		ncRNA	added	3103012..3103248
7957	kmr44	2022-01-12	I	SPNCRNA.3389		ncRNA	added	complement(3109016..3113305)
7957	kmr44	2022-01-12	I	SPNCRNA.3390		ncRNA	added	3113573..3115622
7957	kmr44	2022-01-12	I	SPNCRNA.3391		ncRNA	added	3119666..3120520
7957	kmr44	2022-01-12	I	SPNCRNA.3392		ncRNA	added	3120630..3121260
7957	kmr44	2022-01-12	I	SPNCRNA.3393		ncRNA	added	3122379..3122885
7957	kmr44	2022-01-12	I	SPNCRNA.3394		ncRNA	added	complement(3123043..3123531)
7957	kmr44	2022-01-12	I	SPNCRNA.3395		ncRNA	added	complement(3126524..3126761)
7957	kmr44	2022-01-12	I	SPNCRNA.3396		ncRNA	added	3127114..3127481
7957	kmr44	2022-01-12	I	SPNCRNA.3397		ncRNA	added	complement(3127320..3128114)
7957	kmr44	2022-01-12	I	SPNCRNA.3398		ncRNA	added	complement(3128225..3128600)
7957	kmr44	2022-01-12	I	SPNCRNA.3399		ncRNA	added	complement(3129443..3134587)
7957	kmr44	2022-01-12	I	SPNCRNA.3400		ncRNA	added	complement(3134944..3136109)
7957	kmr44	2022-01-12	I	SPNCRNA.3401		ncRNA	added	complement(3136947..3137338)
7957	kmr44	2022-01-12	I	SPNCRNA.3402		ncRNA	added	complement(3143510..3143724)
7957	kmr44	2022-01-12	I	SPNCRNA.3403		ncRNA	added	3147305..3147555
7957	kmr44	2022-01-12	I	SPNCRNA.3404		ncRNA	added	3147912..3148953
7957	kmr44	2022-01-12	I	SPNCRNA.3405		ncRNA	added	complement(3150745..3151737)
7957	kmr44	2022-01-12	I	SPNCRNA.3406		ncRNA	added	complement(3158416..3159483)
7957	kmr44	2022-01-12	I	SPNCRNA.3407		ncRNA	added	complement(3159491..3159998)
7957	kmr44	2022-01-12	I	SPNCRNA.3408		ncRNA	added	3162246..3162694
7957	kmr44	2022-01-12	I	SPNCRNA.3409		ncRNA	added	complement(3163219..3163708)
7957	kmr44	2022-01-12	I	SPNCRNA.3410		ncRNA	added	complement(3163832..3164039)
7957	kmr44	2022-01-12	I	SPNCRNA.3411		ncRNA	added	complement(3164768..3165133)
7957	kmr44	2022-01-12	I	SPNCRNA.3412		ncRNA	added	complement(3165389..3165747)
7957	kmr44	2022-01-12	I	SPNCRNA.3413		ncRNA	added	3169100..3169585
7957	kmr44	2022-01-12	I	SPNCRNA.3414		ncRNA	added	complement(3170042..3171470)
7957	kmr44	2022-01-12	I	SPNCRNA.3415		ncRNA	added	3171556..3177330
7957	kmr44	2022-01-12	I	SPNCRNA.3416		ncRNA	added	3177434..3177731
7957	kmr44	2022-01-12	I	SPNCRNA.3417		ncRNA	added	3180412..3181269
7957	kmr44	2022-01-12	I	SPNCRNA.3418		ncRNA	added	3181580..3182452
7957	kmr44	2022-01-12	I	SPNCRNA.3419		ncRNA	added	3182577..3183153
7957	kmr44	2022-01-12	I	SPNCRNA.3420		ncRNA	added	complement(3183538..3183797)
7957	kmr44	2022-01-12	I	SPNCRNA.3421		ncRNA	added	complement(3183964..3184176)
7957	kmr44	2022-01-12	I	SPNCRNA.3422		ncRNA	added	3184050..3184356
7957	kmr44	2022-01-12	I	SPNCRNA.3423		ncRNA	added	3184537..3184939
7957	kmr44	2022-01-12	I	SPNCRNA.3424		ncRNA	added	complement(3184618..3185972)
7957	kmr44	2022-01-12	I	SPNCRNA.3425		ncRNA	added	complement(3186107..3186315)
7957	kmr44	2022-01-12	I	SPNCRNA.3426		ncRNA	added	3186604..3187670
7957	kmr44	2022-01-12	I	SPNCRNA.3427		ncRNA	added	3189379..3189583
7957	kmr44	2022-01-12	I	SPNCRNA.3428		ncRNA	added	3189693..3190145
7957	kmr44	2022-01-12	I	SPNCRNA.3429		ncRNA	added	3191403..3196830
7957	kmr44	2022-01-12	I	SPNCRNA.3430		ncRNA	added	complement(3201501..3202270)
7957	kmr44	2022-01-12	I	SPNCRNA.3431		ncRNA	added	3206279..3206568
7957	kmr44	2022-01-12	I	SPNCRNA.3432		ncRNA	added	3206694..3206954
7957	kmr44	2022-01-12	I	SPNCRNA.3433		ncRNA	added	complement(3208447..3208995)
7957	kmr44	2022-01-12	I	SPNCRNA.3434		ncRNA	added	complement(3209113..3211661)
7957	kmr44	2022-01-12	I	SPNCRNA.3435		ncRNA	added	complement(3211823..3212148)
7957	kmr44	2022-01-12	I	SPNCRNA.3436		ncRNA	added	3215012..3215861
7957	kmr44	2022-01-12	I	SPNCRNA.3437		ncRNA	added	3217017..3217747
7957	kmr44	2022-01-12	I	SPNCRNA.3438		ncRNA	added	3217894..3218094
7957	kmr44	2022-01-12	I	SPNCRNA.3439		ncRNA	added	3219452..3220584
7957	kmr44	2022-01-12	I	SPNCRNA.3440		ncRNA	added	3220924..3222109
7957	kmr44	2022-01-12	I	SPNCRNA.3441		ncRNA	added	3222127..3222571
7957	kmr44	2022-01-12	I	SPNCRNA.3442		ncRNA	added	3222740..3223324
7957	kmr44	2022-01-12	I	SPNCRNA.3443		ncRNA	added	3223436..3223716
7957	kmr44	2022-01-12	I	SPNCRNA.3444		ncRNA	added	3223858..3224614
7957	kmr44	2022-01-12	I	SPNCRNA.3445		ncRNA	added	3224993..3226463
7957	kmr44	2022-01-12	I	SPNCRNA.3446		ncRNA	added	complement(3228614..3231455)
7957	kmr44	2022-01-12	I	SPNCRNA.3447		ncRNA	added	complement(3233432..3235445)
7957	kmr44	2022-01-12	I	SPNCRNA.3448		ncRNA	added	3237496..3237780
7957	kmr44	2022-01-12	I	SPNCRNA.3449		ncRNA	added	3238526..3239203
7957	kmr44	2022-01-12	I	SPNCRNA.3450		ncRNA	added	3246481..3247336
7957	kmr44	2022-01-12	I	SPNCRNA.3451		ncRNA	added	complement(3248906..3249438)
7957	kmr44	2022-01-12	I	SPNCRNA.3452		ncRNA	added	complement(3251115..3253192)
7957	kmr44	2022-01-12	I	SPNCRNA.3453		ncRNA	added	complement(3253367..3254078)
7957	kmr44	2022-01-12	I	SPNCRNA.3454		ncRNA	added	3258521..3259387
7957	kmr44	2022-01-12	I	SPNCRNA.3455		ncRNA	added	complement(3259712..3261285)
7957	kmr44	2022-01-12	I	SPNCRNA.3456		ncRNA	added	3262374..3266490
7957	kmr44	2022-01-12	I	SPNCRNA.3457		ncRNA	added	3266853..3267081
7957	kmr44	2022-01-12	I	SPNCRNA.3458		ncRNA	added	complement(3268251..3268494)
7957	kmr44	2022-01-12	I	SPNCRNA.3459		ncRNA	added	3272783..3273011
7957	kmr44	2022-01-12	I	SPNCRNA.3460		ncRNA	added	complement(3272915..3273121)
7957	kmr44	2022-01-12	I	SPNCRNA.3461		ncRNA	added	3273169..3273800
7957	kmr44	2022-01-12	I	SPNCRNA.3462		ncRNA	added	complement(3274696..3274899)
7957	kmr44	2022-01-12	I	SPNCRNA.3463		ncRNA	added	3278362..3280870
7957	kmr44	2022-01-12	I	SPNCRNA.3464		ncRNA	added	complement(3280471..3280784)
7957	kmr44	2022-01-12	I	SPNCRNA.3465		ncRNA	added	complement(3282775..3282983)
7957	kmr44	2022-01-12	I	SPNCRNA.3466		ncRNA	added	3283634..3284176
7957	kmr44	2022-01-12	I	SPNCRNA.3467		ncRNA	added	3284279..3285820
7957	kmr44	2022-01-12	I	SPNCRNA.3468		ncRNA	added	complement(3285940..3286377)
7957	kmr44	2022-01-12	I	SPNCRNA.3469		ncRNA	added	3286035..3286319
7957	kmr44	2022-01-12	I	SPNCRNA.3470		ncRNA	added	complement(3286505..3286900)
7957	kmr44	2022-01-12	I	SPNCRNA.3471		ncRNA	added	complement(3287065..3287750)
7957	kmr44	2022-01-12	I	SPNCRNA.3472		ncRNA	added	3288883..3291214
7957	kmr44	2022-01-12	I	SPNCRNA.3473		ncRNA	added	3291576..3292459
7957	kmr44	2022-01-12	I	SPNCRNA.3474		ncRNA	added	3293053..3293333
7957	kmr44	2022-01-12	I	SPNCRNA.3475		ncRNA	added	3298664..3300086
7957	kmr44	2022-01-12	I	SPNCRNA.3476		ncRNA	added	3301764..3302228
7957	kmr44	2022-01-12	I	SPNCRNA.3477		ncRNA	added	complement(3302373..3307507)
7957	kmr44	2022-01-12	I	SPNCRNA.3478		ncRNA	added	3302530..3302814
7957	kmr44	2022-01-12	I	SPNCRNA.3479		ncRNA	added	complement(3307653..3309925)
7957	kmr44	2022-01-12	I	SPNCRNA.3480		ncRNA	added	3312001..3312297
7957	kmr44	2022-01-12	I	SPNCRNA.3481		ncRNA	added	complement(3313517..3316196)
7957	kmr44	2022-01-12	I	SPNCRNA.3482		ncRNA	added	3317651..3318725
7957	kmr44	2022-01-12	I	SPNCRNA.3483		ncRNA	added	complement(3321505..3321720)
7957	kmr44	2022-01-12	I	SPNCRNA.3484		ncRNA	added	complement(3321833..3322602)
7957	kmr44	2022-01-12	I	SPNCRNA.3485		ncRNA	added	3323769..3324420
7957	kmr44	2022-01-12	I	SPNCRNA.3486		ncRNA	added	3324533..3324755
7957	kmr44	2022-01-12	I	SPNCRNA.3487		ncRNA	added	3324911..3326265
7957	kmr44	2022-01-12	I	SPNCRNA.3488		ncRNA	added	3326376..3326735
7957	kmr44	2022-01-12	I	SPNCRNA.3489		ncRNA	added	complement(3331154..3332251)
7957	kmr44	2022-01-12	I	SPNCRNA.3490		ncRNA	added	complement(3338425..3338780)
7957	kmr44	2022-01-12	I	SPNCRNA.3491		ncRNA	added	complement(3342339..3342547)
7957	kmr44	2022-01-12	I	SPNCRNA.3492		ncRNA	added	complement(3344569..3344877)
7957	kmr44	2022-01-12	I	SPNCRNA.3493		ncRNA	added	complement(3344984..3345672)
7957	kmr44	2022-01-12	I	SPNCRNA.3494		ncRNA	added	3346525..3346790
7957	kmr44	2022-01-12	I	SPNCRNA.3495		ncRNA	added	3349331..3350139
7957	kmr44	2022-01-12	I	SPNCRNA.3496		ncRNA	added	3350390..3351328
7957	kmr44	2022-01-12	I	SPNCRNA.3497		ncRNA	added	complement(3352942..3353608)
7957	kmr44	2022-01-12	I	SPNCRNA.3498		ncRNA	added	complement(3353947..3355117)
7957	kmr44	2022-01-12	I	SPNCRNA.3499		ncRNA	added	3358057..3358672
7957	kmr44	2022-01-12	I	SPNCRNA.3500		ncRNA	added	3358921..3359145
7957	kmr44	2022-01-12	I	SPNCRNA.3501		ncRNA	added	3359575..3360002
7957	kmr44	2022-01-12	I	SPNCRNA.3502		ncRNA	added	3360179..3360722
7957	kmr44	2022-01-12	I	SPNCRNA.3503		ncRNA	added	3364029..3364812
7957	kmr44	2022-01-12	I	SPNCRNA.3504		ncRNA	added	3365076..3365865
7957	kmr44	2022-01-12	I	SPNCRNA.3505		ncRNA	added	3366144..3367500
7957	kmr44	2022-01-12	I	SPNCRNA.3506		ncRNA	added	complement(3378409..3378648)
7957	kmr44	2022-01-12	I	SPNCRNA.3507		ncRNA	added	complement(3380039..3380604)
7957	kmr44	2022-01-12	I	SPNCRNA.3508		ncRNA	added	complement(3381073..3381378)
7957	kmr44	2022-01-12	I	SPNCRNA.3509		ncRNA	added	complement(3381485..3381987)
7957	kmr44	2022-01-12	I	SPNCRNA.3510		ncRNA	added	complement(3384161..3384536)
7957	kmr44	2022-01-12	I	SPNCRNA.3511		ncRNA	added	3389854..3391394
7957	kmr44	2022-01-12	I	SPNCRNA.3512		ncRNA	added	3393348..3393591
7957	kmr44	2022-01-12	I	SPNCRNA.3513		ncRNA	added	3393910..3394453
7957	kmr44	2022-01-12	I	SPNCRNA.3514		ncRNA	added	3396042..3398901
7957	kmr44	2022-01-12	I	SPNCRNA.3515		ncRNA	added	complement(3398993..3399437)
7957	kmr44	2022-01-12	I	SPNCRNA.3516		ncRNA	added	complement(3400295..3401015)
7957	kmr44	2022-01-12	I	SPNCRNA.3517		ncRNA	added	3401285..3401926
7957	kmr44	2022-01-12	I	SPNCRNA.3518		ncRNA	added	3402491..3402911
7957	kmr44	2022-01-12	I	SPNCRNA.3519		ncRNA	added	3403460..3404169
7957	kmr44	2022-01-12	I	SPNCRNA.3520		ncRNA	added	3405237..3405565
7957	kmr44	2022-01-12	I	SPNCRNA.3521		ncRNA	added	3410195..3410649
7957	kmr44	2022-01-12	I	SPNCRNA.3522		ncRNA	added	complement(3410852..3411497)
7957	kmr44	2022-01-12	I	SPNCRNA.3523		ncRNA	added	complement(3411787..3412096)
7957	kmr44	2022-01-12	I	SPNCRNA.3524		ncRNA	added	3414147..3414525
7957	kmr44	2022-01-12	I	SPNCRNA.3525		ncRNA	added	3415776..3416286
7957	kmr44	2022-01-12	I	SPNCRNA.3526		ncRNA	added	complement(3416355..3417549)
7957	kmr44	2022-01-12	I	SPNCRNA.3527		ncRNA	added	complement(3418825..3419127)
7957	kmr44	2022-01-12	I	SPNCRNA.3528		ncRNA	added	complement(3419306..3420208)
7957	kmr44	2022-01-12	I	SPNCRNA.3529		ncRNA	added	complement(3420412..3420920)
7957	kmr44	2022-01-12	I	SPNCRNA.3530		ncRNA	added	complement(3421163..3424865)
7957	kmr44	2022-01-12	I	SPNCRNA.3531		ncRNA	added	complement(3425314..3428824)
7957	kmr44	2022-01-12	I	SPNCRNA.3532		ncRNA	added	complement(3431180..3431516)
7957	kmr44	2022-01-12	I	SPNCRNA.3533		ncRNA	added	complement(3431633..3432655)
7957	kmr44	2022-01-12	I	SPNCRNA.3534		ncRNA	added	complement(3432889..3433180)
7957	kmr44	2022-01-12	I	SPNCRNA.3535		ncRNA	added	3436980..3438281
7957	kmr44	2022-01-12	I	SPNCRNA.3536		ncRNA	added	complement(3438983..3439436)
7957	kmr44	2022-01-12	I	SPNCRNA.3537		ncRNA	added	3442432..3442717
7957	kmr44	2022-01-12	I	SPNCRNA.3538		ncRNA	added	3450015..3452402
7957	kmr44	2022-01-12	I	SPNCRNA.3539		ncRNA	added	3459361..3459643
7957	kmr44	2022-01-12	I	SPNCRNA.3540		ncRNA	added	3460618..3460923
7957	kmr44	2022-01-12	I	SPNCRNA.3541		ncRNA	added	3466045..3466247
7957	kmr44	2022-01-12	I	SPNCRNA.3542		ncRNA	added	3471700..3472168
7957	kmr44	2022-01-12	I	SPNCRNA.3543		ncRNA	added	complement(3475535..3475954)
7957	kmr44	2022-01-12	I	SPNCRNA.3544		ncRNA	added	complement(3479340..3479675)
7957	kmr44	2022-01-12	I	SPNCRNA.3545		ncRNA	added	complement(3480138..3480496)
7957	kmr44	2022-01-12	I	SPNCRNA.3546		ncRNA	added	complement(3481472..3483048)
7957	kmr44	2022-01-12	I	SPNCRNA.3547		ncRNA	added	complement(3483176..3483524)
7957	kmr44	2022-01-12	I	SPNCRNA.3548		ncRNA	added	complement(3483633..3484202)
7957	kmr44	2022-01-12	I	SPNCRNA.3549		ncRNA	added	complement(3484728..3485304)
7957	kmr44	2022-01-12	I	SPNCRNA.3550		ncRNA	added	complement(3485434..3485868)
7957	kmr44	2022-01-12	I	SPNCRNA.3551		ncRNA	added	complement(3486082..3486759)
7957	kmr44	2022-01-12	I	SPNCRNA.3552		ncRNA	added	complement(3487356..3487572)
7957	kmr44	2022-01-12	I	SPNCRNA.3553		ncRNA	added	complement(3487812..3488038)
7957	kmr44	2022-01-12	I	SPNCRNA.3554		ncRNA	added	complement(3488259..3488521)
7957	kmr44	2022-01-12	I	SPNCRNA.3555		ncRNA	added	3492596..3494437
7957	kmr44	2022-01-12	I	SPNCRNA.3556		ncRNA	added	3496518..3496783
7957	kmr44	2022-01-12	I	SPNCRNA.3557		ncRNA	added	complement(3501330..3501530)
7957	kmr44	2022-01-12	I	SPNCRNA.3558		ncRNA	added	complement(3501795..3502054)
7957	kmr44	2022-01-12	I	SPNCRNA.3559		ncRNA	added	complement(3502256..3502648)
7957	kmr44	2022-01-12	I	SPNCRNA.3560		ncRNA	added	complement(3503117..3504233)
7957	kmr44	2022-01-12	I	SPNCRNA.3561		ncRNA	added	complement(3504334..3505501)
7957	kmr44	2022-01-12	I	SPNCRNA.3562		ncRNA	added	3510369..3511519
7957	kmr44	2022-01-12	I	SPNCRNA.3563		ncRNA	added	3512491..3512767
7957	kmr44	2022-01-12	I	SPNCRNA.3564		ncRNA	added	complement(3513187..3514063)
7957	kmr44	2022-01-12	I	SPNCRNA.3565		ncRNA	added	3513307..3513917
7957	kmr44	2022-01-12	I	SPNCRNA.3566		ncRNA	added	complement(3515780..3518695)
7957	kmr44	2022-01-12	I	SPNCRNA.3567		ncRNA	added	3521175..3522754
7957	kmr44	2022-01-12	I	SPNCRNA.3568		ncRNA	added	3523933..3524434
7957	kmr44	2022-01-12	I	SPNCRNA.3569		ncRNA	added	3524451..3524785
7957	kmr44	2022-01-12	I	SPNCRNA.3570		ncRNA	added	complement(3525382..3526040)
7957	kmr44	2022-01-12	I	SPNCRNA.3571		ncRNA	added	complement(3529223..3529540)
7957	kmr44	2022-01-12	I	SPNCRNA.3572		ncRNA	added	complement(3530326..3530569)
7957	kmr44	2022-01-12	I	SPNCRNA.3573		ncRNA	added	complement(3530583..3531457)
7957	kmr44	2022-01-12	I	SPNCRNA.3574		ncRNA	added	3532228..3533755
7957	kmr44	2022-01-12	I	SPNCRNA.3575		ncRNA	added	3534183..3536145
7957	kmr44	2022-01-12	I	SPNCRNA.3576		ncRNA	added	complement(3535408..3537123)
7957	kmr44	2022-01-12	I	SPNCRNA.3577		ncRNA	added	3540219..3540451
7957	kmr44	2022-01-12	I	SPNCRNA.3578		ncRNA	added	3541720..3542009
7957	kmr44	2022-01-12	I	SPNCRNA.3579		ncRNA	added	3542147..3543281
7957	kmr44	2022-01-12	I	SPNCRNA.3580		ncRNA	added	3543416..3543804
7957	kmr44	2022-01-12	I	SPNCRNA.3581		ncRNA	added	3546358..3547195
7957	kmr44	2022-01-12	I	SPNCRNA.3582		ncRNA	added	3547334..3548015
7957	kmr44	2022-01-12	I	SPNCRNA.3583		ncRNA	added	complement(3548345..3548725)
7957	kmr44	2022-01-12	I	SPNCRNA.3584		ncRNA	added	complement(3549076..3551818)
7957	kmr44	2022-01-12	I	SPNCRNA.3585		ncRNA	added	complement(3551954..3552207)
7957	kmr44	2022-01-12	I	SPNCRNA.3586		ncRNA	added	3556326..3558576
7957	kmr44	2022-01-12	I	SPNCRNA.3587		ncRNA	added	complement(3558763..3559238)
7957	kmr44	2022-01-12	I	SPNCRNA.3588		ncRNA	added	complement(3560133..3560869)
7957	kmr44	2022-01-12	I	SPNCRNA.3589		ncRNA	added	complement(3561034..3562551)
7957	kmr44	2022-01-12	I	SPNCRNA.3590		ncRNA	added	3563005..3563611
7957	kmr44	2022-01-12	I	SPNCRNA.3591		ncRNA	added	3563774..3564055
7957	kmr44	2022-01-12	I	SPNCRNA.3592		ncRNA	added	3564202..3564429
7957	kmr44	2022-01-12	I	SPNCRNA.3593		ncRNA	added	3564894..3565115
7957	kmr44	2022-01-12	I	SPNCRNA.3594		ncRNA	added	3567257..3567698
7957	kmr44	2022-01-12	I	SPNCRNA.3595		ncRNA	added	3568804..3569883
7957	kmr44	2022-01-12	I	SPNCRNA.3596		ncRNA	added	3571677..3572400
7957	kmr44	2022-01-12	I	SPNCRNA.3597		ncRNA	added	3572876..3573127
7957	kmr44	2022-01-12	I	SPNCRNA.3598		ncRNA	added	3573378..3574921
7957	kmr44	2022-01-12	I	SPNCRNA.3599		ncRNA	added	3574976..3575970
7957	kmr44	2022-01-12	I	SPNCRNA.3600		ncRNA	added	complement(3576930..3578488)
7957	kmr44	2022-01-12	I	SPNCRNA.3601		ncRNA	added	complement(3582452..3582724)
7957	kmr44	2022-01-12	I	SPNCRNA.3602		ncRNA	added	complement(3586123..3588320)
7957	kmr44	2022-01-12	I	SPNCRNA.3603		ncRNA	added	3589264..3590114
7957	kmr44	2022-01-12	I	SPNCRNA.3604		ncRNA	added	3595817..3596774
7957	kmr44	2022-01-12	I	SPNCRNA.3605		ncRNA	added	3596940..3597915
7957	kmr44	2022-01-12	I	SPNCRNA.3606		ncRNA	added	complement(3599051..3599299)
7957	kmr44	2022-01-12	I	SPNCRNA.3607		ncRNA	added	3600071..3601038
7957	kmr44	2022-01-12	I	SPNCRNA.3608		ncRNA	added	3601207..3601588
7957	kmr44	2022-01-12	I	SPNCRNA.3609		ncRNA	added	complement(3602690..3604940)
7957	kmr44	2022-01-12	I	SPNCRNA.3610		ncRNA	added	complement(3605790..3606575)
7957	kmr44	2022-01-12	I	SPNCRNA.3611		ncRNA	added	complement(3606682..3607033)
7957	kmr44	2022-01-12	I	SPNCRNA.3612		ncRNA	added	3607830..3608920
7957	kmr44	2022-01-12	I	SPNCRNA.3613		ncRNA	added	3609300..3610041
7957	kmr44	2022-01-12	I	SPNCRNA.3614		ncRNA	added	complement(3611214..3611505)
7957	kmr44	2022-01-12	I	SPNCRNA.3615		ncRNA	added	complement(3612604..3615592)
7957	kmr44	2022-01-12	I	SPNCRNA.3616		ncRNA	added	complement(3615758..3616359)
7957	kmr44	2022-01-12	I	SPNCRNA.3617		ncRNA	added	complement(3616474..3616918)
7957	kmr44	2022-01-12	I	SPNCRNA.3618		ncRNA	added	3617213..3617437
7957	kmr44	2022-01-12	I	SPNCRNA.3619		ncRNA	added	3618260..3620253
7957	kmr44	2022-01-12	I	SPNCRNA.3620		ncRNA	added	3620590..3623409
7957	kmr44	2022-01-12	I	SPNCRNA.3621		ncRNA	added	complement(3623869..3625062)
7957	kmr44	2022-01-12	I	SPNCRNA.3622		ncRNA	added	complement(3626867..3627391)
7957	kmr44	2022-01-12	I	SPNCRNA.3623		ncRNA	added	3627876..3628940
7957	kmr44	2022-01-12	I	SPNCRNA.3624		ncRNA	added	3631063..3631390
7957	kmr44	2022-01-12	I	SPNCRNA.3625		ncRNA	added	complement(3632502..3633282)
7957	kmr44	2022-01-12	I	SPNCRNA.3626		ncRNA	added	complement(3633885..3634562)
7957	kmr44	2022-01-12	I	SPNCRNA.3627		ncRNA	added	3638645..3639072
7957	kmr44	2022-01-12	I	SPNCRNA.3628		ncRNA	added	complement(3639954..3640212)
7957	kmr44	2022-01-12	I	SPNCRNA.3629		ncRNA	added	complement(3641664..3641916)
7957	kmr44	2022-01-12	I	SPNCRNA.3630		ncRNA	added	complement(3642619..3643061)
7957	kmr44	2022-01-12	I	SPNCRNA.3631		ncRNA	added	complement(3643268..3643897)
7957	kmr44	2022-01-12	I	SPNCRNA.3632		ncRNA	added	complement(3644006..3644447)
7957	kmr44	2022-01-12	I	SPNCRNA.3633		ncRNA	added	complement(3649240..3649449)
7957	kmr44	2022-01-12	I	SPNCRNA.3634		ncRNA	added	3653183..3653677
7957	kmr44	2022-01-12	I	SPNCRNA.3635		ncRNA	added	complement(3655673..3655970)
7957	kmr44	2022-01-12	I	SPNCRNA.3636		ncRNA	added	3656983..3658310
7957	kmr44	2022-01-12	I	SPNCRNA.3637		ncRNA	added	complement(3659301..3659600)
7957	kmr44	2022-01-12	I	SPNCRNA.3638		ncRNA	added	3662555..3662852
7957	kmr44	2022-01-12	I	SPNCRNA.3639		ncRNA	added	3663163..3665608
7957	kmr44	2022-01-12	I	SPNCRNA.3640		ncRNA	added	complement(3663908..3664160)
7957	kmr44	2022-01-12	I	SPNCRNA.3641		ncRNA	added	complement(3664623..3665605)
7957	kmr44	2022-01-12	I	SPNCRNA.3642		ncRNA	added	3669277..3671667
7957	kmr44	2022-01-12	I	SPNCRNA.3643		ncRNA	added	3672515..3673039
7957	kmr44	2022-01-12	I	SPNCRNA.3644		ncRNA	added	complement(3675271..3675633)
7957	kmr44	2022-01-12	I	SPNCRNA.3645		ncRNA	added	complement(3675848..3677758)
7957	kmr44	2022-01-12	I	SPNCRNA.3646		ncRNA	added	3680137..3680415
7957	kmr44	2022-01-12	I	SPNCRNA.3647		ncRNA	added	3682636..3682969
7957	kmr44	2022-01-12	I	SPNCRNA.3648		ncRNA	added	3683973..3684764
7957	kmr44	2022-01-12	I	SPNCRNA.3649		ncRNA	added	3684783..3685148
7957	kmr44	2022-01-12	I	SPNCRNA.3650		ncRNA	added	complement(3690128..3691993)
7957	kmr44	2022-01-12	I	SPNCRNA.3651		ncRNA	added	3695302..3696440
7957	kmr44	2022-01-12	I	SPNCRNA.3652		ncRNA	added	complement(3696862..3697104)
7957	kmr44	2022-01-12	I	SPNCRNA.3653		ncRNA	added	3700935..3701419
7957	kmr44	2022-01-12	I	SPNCRNA.3654		ncRNA	added	complement(3701878..3702566)
7957	kmr44	2022-01-12	I	SPNCRNA.3655		ncRNA	added	complement(3702996..3703691)
7957	kmr44	2022-01-12	I	SPNCRNA.3656		ncRNA	added	complement(3705054..3705445)
7957	kmr44	2022-01-12	I	SPNCRNA.3657		ncRNA	added	complement(3705833..3707876)
7957	kmr44	2022-01-12	I	SPNCRNA.3658		ncRNA	added	complement(3708010..3708693)
7957	kmr44	2022-01-12	I	SPNCRNA.3659		ncRNA	added	complement(3717381..3717731)
7957	kmr44	2022-01-12	I	SPNCRNA.3660		ncRNA	added	complement(3717882..3718374)
7957	kmr44	2022-01-12	I	SPNCRNA.3661		ncRNA	added	complement(3718708..3719115)
7957	kmr44	2022-01-12	I	SPNCRNA.3662		ncRNA	added	complement(3719263..3721141)
7957	kmr44	2022-01-12	I	SPNCRNA.3663		ncRNA	added	complement(3722772..3724965)
7957	kmr44	2022-01-12	I	SPNCRNA.3664		ncRNA	added	3723449..3723667
7957	kmr44	2022-01-12	I	SPNCRNA.3665		ncRNA	added	3729469..3729733
7957	kmr44	2022-01-12	I	SPNCRNA.3666		ncRNA	added	complement(3736787..3737590)
7957	kmr44	2022-01-12	I	SPNCRNA.3667		ncRNA	added	complement(3737989..3738411)
7957	kmr44	2022-01-12	I	SPNCRNA.3668		ncRNA	added	complement(3748665..3748960)
7957	kmr44	2022-01-12	I	SPNCRNA.3669		ncRNA	added	complement(3749597..3750108)
7957	kmr44	2022-01-12	I	SPNCRNA.3670		ncRNA	added	complement(3750348..3751375)
7957	kmr44	2022-01-12	I	SPNCRNA.3671		ncRNA	added	3751801..3752070
7957	kmr44	2022-01-12	I	SPNCRNA.3672		ncRNA	added	complement(3751852..3752302)
7957	kmr44	2022-01-12	I	SPNCRNA.3673		ncRNA	added	complement(3753983..3755989)
7957	kmr44	2022-01-12	I	SPNCRNA.3674		ncRNA	added	3755086..3755366
7957	kmr44	2022-01-12	I	SPNCRNA.3675		ncRNA	added	3755534..3756208
7957	kmr44	2022-01-12	I	SPNCRNA.3676		ncRNA	added	complement(3756574..3757462)
7957	kmr44	2022-01-12	I	SPNCRNA.3677		ncRNA	added	complement(3758229..3760176)
7957	kmr44	2022-01-12	I	SPNCRNA.3678		ncRNA	added	3758306..3760733
7957	kmr44	2022-01-12	I	SPNCRNA.3679		ncRNA	added	complement(3760712..3764423)
7957	kmr44	2022-01-12	I	SPNCRNA.3680		ncRNA	added	complement(3777620..3780723)
7957	kmr44	2022-01-12	I	SPNCRNA.3681		ncRNA	added	3777847..3779602
7957	kmr44	2022-01-12	I	SPNCRNA.3682		ncRNA	added	3779847..3781562
7957	kmr44	2022-01-12	I	SPNCRNA.3683		ncRNA	added	complement(3781528..3783906)
7957	kmr44	2022-01-12	I	SPNCRNA.3684		ncRNA	added	3782128..3784360
7957	kmr44	2022-01-12	I	SPNCRNA.3685		ncRNA	added	3784788..3785515
7957	kmr44	2022-01-12	I	SPNCRNA.3686		ncRNA	added	complement(3786197..3786842)
7957	kmr44	2022-01-12	I	SPNCRNA.3687		ncRNA	added	complement(3786965..3787286)
