7957	kmr44	2022-01-12	I	SPNCRNA.665	aur1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.665	aur1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.666	nab3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.666	nab3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.667		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.667		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.668	mug161-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.668	mug161-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.669		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.669		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.670		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.670		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.671		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.671		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.672		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.672		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.673	rad15-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.673	rad15-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.674	byr1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.674	byr1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.675		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.675		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.676	alp41-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.676	alp41-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.677		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.677		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.678	SPAC22G7.05-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.678	SPAC22G7.05-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.679		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.679		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.680		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.680		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.681		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.681		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.682	SPAC4G8.08-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.682	SPAC4G8.08-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.683	SPAC4G8.09-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.683	SPAC4G8.09-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.684		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.684		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.685	SPAC16C9.01c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.685	SPAC16C9.01c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.686	SPAC16C9.02c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.686	SPAC16C9.02c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.687	cph1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.687	cph1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.688	vps4-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.688	vps4-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.689	SPAC2G11.10c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.689	SPAC2G11.10c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.690	prh1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.690	prh1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.691	atg22-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.691	atg22-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.692	SPAC521.02-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.692	SPAC521.02-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.693	SPAC521.04c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.693	SPAC521.04c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.694	ies4-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.694	ies4-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.695	mcb1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.695	mcb1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.696	mcp1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.696	mcp1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.697	SPAC1687.19c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.697	SPAC1687.19c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.698		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.698		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.699		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.699		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.70		ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AF087836')
7957	kmr44	2022-01-12	I	SPNCRNA.70		ncRNA	db_xref	removed	('EMBL:AF087836',)
7957	kmr44	2022-01-12	I	SPNCRNA.700	mss1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.700	mss1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.701	SPAC222.13c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.701	SPAC222.13c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.702	spn2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.702	spn2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.703		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.703		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.704	oac1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.704	oac1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.705	fap2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.705	fap2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.706		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.706		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.707	crn1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.707	crn1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.708	atp18-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.708	atp18-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.709		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.709		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.71		ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AB084882')
7957	kmr44	2022-01-12	I	SPNCRNA.71		ncRNA	db_xref	removed	('EMBL:AB084882',)
7957	kmr44	2022-01-12	I	SPNCRNA.710	meu31-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.710	meu31-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.711	rad52-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.711	rad52-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.712	cwf19-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.712	cwf19-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.713	SPAC56F8.02-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.713	SPAC56F8.02-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.714	SPAC56F8.03-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.714	SPAC56F8.03-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.715	mug54-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.715	mug54-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.716	SPAC56F8.12-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.716	SPAC56F8.12-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.717		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.717		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.718	SPAC22A12.10-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.718	SPAC22A12.10-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.719	SPAC22A12.14c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.719	SPAC22A12.14c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.72	eta2-antisense-2	ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AB084883')
7957	kmr44	2022-01-12	I	SPNCRNA.72	eta2-antisense-2	ncRNA	db_xref	removed	('EMBL:AB084883',)
7957	kmr44	2022-01-12	I	SPNCRNA.720		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.720		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.721		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.721		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.722		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.722		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.724	prp22-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.724	prp22-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.725	psm3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.725	psm3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.726	SPAC10F6.14c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.726	SPAC10F6.14c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.728	SPAC10F6.15-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.728	SPAC10F6.15-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.729		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.729		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.73	eta2-antisense-3	ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AB084884')
7957	kmr44	2022-01-12	I	SPNCRNA.73	eta2-antisense-3	ncRNA	db_xref	removed	('EMBL:AB084884',)
7957	kmr44	2022-01-12	I	SPNCRNA.730	cct5-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.730	cct5-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.731	cox1101-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.731	cox1101-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.732		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.732		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.733	SPAC1565.03-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.733	SPAC1565.03-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.734	ade3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.734	ade3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.735		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.735		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.736		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.736		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.737		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.737		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.738		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.738		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.739	cyp1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.739	cyp1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.74	eta2-antisense-4	ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AB084885')
7957	kmr44	2022-01-12	I	SPNCRNA.74	eta2-antisense-4	ncRNA	db_xref	removed	('EMBL:AB084885',)
7957	kmr44	2022-01-12	I	SPNCRNA.740		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.740		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.741	rpl2001-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.741	rpl2001-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.742	SPAC9.08c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.742	SPAC9.08c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.743		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.743		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.744	SPAC57A7.06-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.744	SPAC57A7.06-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.745		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.745		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.746		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.746		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.747	osh3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.747	osh3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.748	SPAP27G11.02-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.748	SPAP27G11.02-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.749	SPAP27G11.07c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.749	SPAP27G11.07c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.750		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.750		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.751		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.751		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.752	ubx3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.752	ubx3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.753		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.753		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.754	bst1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.754	bst1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.755	SPAC824.04-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.755	SPAC824.04-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.756		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.756		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.757		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.757		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.758	amt2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.758	amt2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.759	dbr1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.759	dbr1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.760	rec12-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.760	rec12-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.761	ucp7-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.761	ucp7-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.762	crp79-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.762	crp79-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.763	sgt1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.763	sgt1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.764	toe1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.764	toe1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.765		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.765		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.766		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.766		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.767		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.767		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.768		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.768		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.769	SPAPB1A10.13-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.769	SPAPB1A10.13-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.770	gar2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	I	SPNCRNA.770	gar2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	I	SPNCRNA.771	arb1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
