revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value
8658	kmr44	2023-01-16	II	SPNCRNA.4691		ncRNA	removed	376321..377044
8658	kmr44	2023-01-16	II	SPNCRNA.4692		lncRNA	added	complement(378703..379175)
8658	kmr44	2023-01-16	II	SPNCRNA.4692		ncRNA	removed	complement(378703..379175)
8658	kmr44	2023-01-16	II	SPNCRNA.4693		lncRNA	added	complement(380104..381833)
8658	kmr44	2023-01-16	II	SPNCRNA.4693		ncRNA	removed	complement(380104..381833)
8658	kmr44	2023-01-16	II	SPNCRNA.4694		lncRNA	added	complement(381897..382099)
8658	kmr44	2023-01-16	II	SPNCRNA.4694		ncRNA	removed	complement(381897..382099)
8658	kmr44	2023-01-16	II	SPNCRNA.4695		lncRNA	added	383389..384060
8658	kmr44	2023-01-16	II	SPNCRNA.4695		ncRNA	removed	383389..384060
8658	kmr44	2023-01-16	II	SPNCRNA.4696		lncRNA	added	386581..387015
8658	kmr44	2023-01-16	II	SPNCRNA.4696		ncRNA	removed	386581..387015
8658	kmr44	2023-01-16	II	SPNCRNA.4697		lncRNA	added	complement(389504..390188)
8658	kmr44	2023-01-16	II	SPNCRNA.4697		ncRNA	removed	complement(389504..390188)
8658	kmr44	2023-01-16	II	SPNCRNA.4698		lncRNA	added	complement(391117..392133)
8658	kmr44	2023-01-16	II	SPNCRNA.4698		ncRNA	removed	complement(391117..392133)
8658	kmr44	2023-01-16	II	SPNCRNA.4699		lncRNA	added	complement(392600..395146)
8658	kmr44	2023-01-16	II	SPNCRNA.4699		ncRNA	removed	complement(392600..395146)
8658	kmr44	2023-01-16	II	SPNCRNA.4700		lncRNA	added	complement(395672..396084)
8658	kmr44	2023-01-16	II	SPNCRNA.4700		ncRNA	removed	complement(395672..396084)
8658	kmr44	2023-01-16	II	SPNCRNA.4701		lncRNA	added	399685..400660
8658	kmr44	2023-01-16	II	SPNCRNA.4701		ncRNA	removed	399685..400660
8658	kmr44	2023-01-16	II	SPNCRNA.4702		lncRNA	added	complement(402778..404021)
8658	kmr44	2023-01-16	II	SPNCRNA.4702		ncRNA	removed	complement(402778..404021)
8658	kmr44	2023-01-16	II	SPNCRNA.4703		lncRNA	added	complement(407146..407897)
8658	kmr44	2023-01-16	II	SPNCRNA.4703		ncRNA	removed	complement(407146..407897)
8658	kmr44	2023-01-16	II	SPNCRNA.4704		lncRNA	added	408220..408421
8658	kmr44	2023-01-16	II	SPNCRNA.4704		ncRNA	removed	408220..408421
8658	kmr44	2023-01-16	II	SPNCRNA.4705		lncRNA	added	408666..408903
8658	kmr44	2023-01-16	II	SPNCRNA.4705		ncRNA	removed	408666..408903
8658	kmr44	2023-01-16	II	SPNCRNA.4706		lncRNA	added	complement(409368..410057)
8658	kmr44	2023-01-16	II	SPNCRNA.4706		ncRNA	removed	complement(409368..410057)
8658	kmr44	2023-01-16	II	SPNCRNA.4707		lncRNA	added	410880..413174
8658	kmr44	2023-01-16	II	SPNCRNA.4707		ncRNA	removed	410880..413174
8658	kmr44	2023-01-16	II	SPNCRNA.4708		lncRNA	added	complement(413905..414683)
8658	kmr44	2023-01-16	II	SPNCRNA.4708		ncRNA	removed	complement(413905..414683)
8658	kmr44	2023-01-16	II	SPNCRNA.4709		lncRNA	added	complement(414917..415174)
8658	kmr44	2023-01-16	II	SPNCRNA.4709		ncRNA	removed	complement(414917..415174)
8658	kmr44	2023-01-16	II	SPNCRNA.4710		lncRNA	added	complement(415360..416397)
8658	kmr44	2023-01-16	II	SPNCRNA.4710		ncRNA	removed	complement(415360..416397)
8658	kmr44	2023-01-16	II	SPNCRNA.4711		lncRNA	added	complement(417960..418250)
8658	kmr44	2023-01-16	II	SPNCRNA.4711		ncRNA	removed	complement(417960..418250)
8658	kmr44	2023-01-16	II	SPNCRNA.4712		lncRNA	added	complement(419874..420435)
8658	kmr44	2023-01-16	II	SPNCRNA.4712		ncRNA	removed	complement(419874..420435)
8658	kmr44	2023-01-16	II	SPNCRNA.4713		lncRNA	added	423967..424395
8658	kmr44	2023-01-16	II	SPNCRNA.4713		ncRNA	removed	423967..424395
8658	kmr44	2023-01-16	II	SPNCRNA.4714		lncRNA	added	424561..425504
8658	kmr44	2023-01-16	II	SPNCRNA.4714		ncRNA	removed	424561..425504
8658	kmr44	2023-01-16	II	SPNCRNA.4715		lncRNA	added	425704..426067
8658	kmr44	2023-01-16	II	SPNCRNA.4715		ncRNA	removed	425704..426067
8658	kmr44	2023-01-16	II	SPNCRNA.4716		lncRNA	added	428111..428565
8658	kmr44	2023-01-16	II	SPNCRNA.4716		ncRNA	removed	428111..428565
8658	kmr44	2023-01-16	II	SPNCRNA.4717		lncRNA	added	430878..431786
8658	kmr44	2023-01-16	II	SPNCRNA.4717		ncRNA	removed	430878..431786
8658	kmr44	2023-01-16	II	SPNCRNA.4718		lncRNA	added	complement(431898..432268)
8658	kmr44	2023-01-16	II	SPNCRNA.4718		ncRNA	removed	complement(431898..432268)
8658	kmr44	2023-01-16	II	SPNCRNA.4719		lncRNA	added	432008..432264
8658	kmr44	2023-01-16	II	SPNCRNA.4719		ncRNA	removed	432008..432264
8658	kmr44	2023-01-16	II	SPNCRNA.4720		lncRNA	added	complement(432539..433788)
8658	kmr44	2023-01-16	II	SPNCRNA.4720		ncRNA	removed	complement(432539..433788)
8658	kmr44	2023-01-16	II	SPNCRNA.4721		lncRNA	added	complement(433922..434790)
8658	kmr44	2023-01-16	II	SPNCRNA.4721		ncRNA	removed	complement(433922..434790)
8658	kmr44	2023-01-16	II	SPNCRNA.4722		lncRNA	added	complement(447682..448083)
8658	kmr44	2023-01-16	II	SPNCRNA.4722		ncRNA	removed	complement(447682..448083)
8658	kmr44	2023-01-16	II	SPNCRNA.4723		lncRNA	added	448109..448325
8658	kmr44	2023-01-16	II	SPNCRNA.4723		ncRNA	removed	448109..448325
8658	kmr44	2023-01-16	II	SPNCRNA.4724		lncRNA	added	450199..450410
8658	kmr44	2023-01-16	II	SPNCRNA.4724		ncRNA	removed	450199..450410
8658	kmr44	2023-01-16	II	SPNCRNA.4725		lncRNA	added	452777..453307
8658	kmr44	2023-01-16	II	SPNCRNA.4725		ncRNA	removed	452777..453307
8658	kmr44	2023-01-16	II	SPNCRNA.4726		lncRNA	added	complement(453079..453439)
8658	kmr44	2023-01-16	II	SPNCRNA.4726		ncRNA	removed	complement(453079..453439)
8658	kmr44	2023-01-16	II	SPNCRNA.4727		lncRNA	added	complement(453727..453936)
8658	kmr44	2023-01-16	II	SPNCRNA.4727		ncRNA	removed	complement(453727..453936)
8658	kmr44	2023-01-16	II	SPNCRNA.4728		lncRNA	added	456671..458233
8658	kmr44	2023-01-16	II	SPNCRNA.4728		ncRNA	removed	456671..458233
8658	kmr44	2023-01-16	II	SPNCRNA.4729		lncRNA	added	complement(462014..462419)
8658	kmr44	2023-01-16	II	SPNCRNA.4729		ncRNA	removed	complement(462014..462419)
8658	kmr44	2023-01-16	II	SPNCRNA.4730		lncRNA	added	complement(462592..463215)
8658	kmr44	2023-01-16	II	SPNCRNA.4730		ncRNA	removed	complement(462592..463215)
8658	kmr44	2023-01-16	II	SPNCRNA.4731		lncRNA	added	complement(464440..464661)
8658	kmr44	2023-01-16	II	SPNCRNA.4731		ncRNA	removed	complement(464440..464661)
8658	kmr44	2023-01-16	II	SPNCRNA.4732		lncRNA	added	467472..469096
8658	kmr44	2023-01-16	II	SPNCRNA.4732		ncRNA	removed	467472..469096
8658	kmr44	2023-01-16	II	SPNCRNA.4733		lncRNA	added	complement(470323..470914)
8658	kmr44	2023-01-16	II	SPNCRNA.4733		ncRNA	removed	complement(470323..470914)
8658	kmr44	2023-01-16	II	SPNCRNA.4734		lncRNA	added	474125..475010
8658	kmr44	2023-01-16	II	SPNCRNA.4734		ncRNA	removed	474125..475010
8658	kmr44	2023-01-16	II	SPNCRNA.4735		lncRNA	added	479060..484791
8658	kmr44	2023-01-16	II	SPNCRNA.4735		ncRNA	removed	479060..484791
8658	kmr44	2023-01-16	II	SPNCRNA.4736		lncRNA	added	486017..487048
8658	kmr44	2023-01-16	II	SPNCRNA.4736		ncRNA	removed	486017..487048
8658	kmr44	2023-01-16	II	SPNCRNA.4737		lncRNA	added	complement(489676..491531)
8658	kmr44	2023-01-16	II	SPNCRNA.4737		ncRNA	removed	complement(489676..491531)
8658	kmr44	2023-01-16	II	SPNCRNA.4738		lncRNA	added	492385..493493
8658	kmr44	2023-01-16	II	SPNCRNA.4738		ncRNA	removed	492385..493493
8658	kmr44	2023-01-16	II	SPNCRNA.4739		lncRNA	added	complement(494263..495078)
8658	kmr44	2023-01-16	II	SPNCRNA.4739		ncRNA	removed	complement(494263..495078)
8658	kmr44	2023-01-16	II	SPNCRNA.4740		lncRNA	added	complement(495181..496348)
8658	kmr44	2023-01-16	II	SPNCRNA.4740		ncRNA	removed	complement(495181..496348)
8658	kmr44	2023-01-16	II	SPNCRNA.4741		lncRNA	added	complement(499126..499410)
8658	kmr44	2023-01-16	II	SPNCRNA.4741		ncRNA	removed	complement(499126..499410)
8658	kmr44	2023-01-16	II	SPNCRNA.4742		lncRNA	added	complement(500659..501130)
8658	kmr44	2023-01-16	II	SPNCRNA.4742		ncRNA	removed	complement(500659..501130)
8658	kmr44	2023-01-16	II	SPNCRNA.4743		lncRNA	added	complement(501278..501487)
8658	kmr44	2023-01-16	II	SPNCRNA.4743		ncRNA	removed	complement(501278..501487)
8658	kmr44	2023-01-16	II	SPNCRNA.4744		lncRNA	added	complement(502458..502846)
8658	kmr44	2023-01-16	II	SPNCRNA.4744		ncRNA	removed	complement(502458..502846)
8658	kmr44	2023-01-16	II	SPNCRNA.4745		lncRNA	added	complement(505483..509003)
8658	kmr44	2023-01-16	II	SPNCRNA.4745		ncRNA	removed	complement(505483..509003)
8658	kmr44	2023-01-16	II	SPNCRNA.4746		lncRNA	added	511519..512866
8658	kmr44	2023-01-16	II	SPNCRNA.4746		ncRNA	removed	511519..512866
8658	kmr44	2023-01-16	II	SPNCRNA.4747		lncRNA	added	512988..513570
8658	kmr44	2023-01-16	II	SPNCRNA.4747		ncRNA	removed	512988..513570
8658	kmr44	2023-01-16	II	SPNCRNA.4748		lncRNA	added	513702..514119
8658	kmr44	2023-01-16	II	SPNCRNA.4748		ncRNA	removed	513702..514119
8658	kmr44	2023-01-16	II	SPNCRNA.4749		lncRNA	added	complement(515086..515734)
8658	kmr44	2023-01-16	II	SPNCRNA.4749		ncRNA	removed	complement(515086..515734)
8658	kmr44	2023-01-16	II	SPNCRNA.4750		lncRNA	added	complement(516343..516734)
8658	kmr44	2023-01-16	II	SPNCRNA.4750		ncRNA	removed	complement(516343..516734)
8658	kmr44	2023-01-16	II	SPNCRNA.4751		lncRNA	added	complement(517043..517543)
8658	kmr44	2023-01-16	II	SPNCRNA.4751		ncRNA	removed	complement(517043..517543)
8658	kmr44	2023-01-16	II	SPNCRNA.4752		lncRNA	added	complement(517692..519011)
8658	kmr44	2023-01-16	II	SPNCRNA.4752		ncRNA	removed	complement(517692..519011)
8658	kmr44	2023-01-16	II	SPNCRNA.4753		lncRNA	added	complement(519319..519558)
8658	kmr44	2023-01-16	II	SPNCRNA.4753		ncRNA	removed	complement(519319..519558)
8658	kmr44	2023-01-16	II	SPNCRNA.4754		lncRNA	added	520719..522315
8658	kmr44	2023-01-16	II	SPNCRNA.4754		ncRNA	removed	520719..522315
8658	kmr44	2023-01-16	II	SPNCRNA.4755		lncRNA	added	complement(525892..527115)
8658	kmr44	2023-01-16	II	SPNCRNA.4755		ncRNA	removed	complement(525892..527115)
8658	kmr44	2023-01-16	II	SPNCRNA.4756		lncRNA	added	528776..529122
8658	kmr44	2023-01-16	II	SPNCRNA.4756		ncRNA	removed	528776..529122
8658	kmr44	2023-01-16	II	SPNCRNA.4757		lncRNA	added	529226..531978
8658	kmr44	2023-01-16	II	SPNCRNA.4757		ncRNA	removed	529226..531978
8658	kmr44	2023-01-16	II	SPNCRNA.4758		lncRNA	added	532230..532588
8658	kmr44	2023-01-16	II	SPNCRNA.4758		ncRNA	removed	532230..532588
8658	kmr44	2023-01-16	II	SPNCRNA.4759		lncRNA	added	532764..533799
8658	kmr44	2023-01-16	II	SPNCRNA.4759		ncRNA	removed	532764..533799
8658	kmr44	2023-01-16	II	SPNCRNA.4760		lncRNA	added	533933..534318
8658	kmr44	2023-01-16	II	SPNCRNA.4760		ncRNA	removed	533933..534318
8658	kmr44	2023-01-16	II	SPNCRNA.4761		lncRNA	added	534518..535139
8658	kmr44	2023-01-16	II	SPNCRNA.4761		ncRNA	removed	534518..535139
8658	kmr44	2023-01-16	II	SPNCRNA.4762		lncRNA	added	complement(535320..536288)
8658	kmr44	2023-01-16	II	SPNCRNA.4762		ncRNA	removed	complement(535320..536288)
8658	kmr44	2023-01-16	II	SPNCRNA.4763		lncRNA	added	complement(540936..543381)
8658	kmr44	2023-01-16	II	SPNCRNA.4763		ncRNA	removed	complement(540936..543381)
8658	kmr44	2023-01-16	II	SPNCRNA.4764		lncRNA	added	545029..546448
8658	kmr44	2023-01-16	II	SPNCRNA.4764		ncRNA	removed	545029..546448
8658	kmr44	2023-01-16	II	SPNCRNA.4765		lncRNA	added	546657..546941
8658	kmr44	2023-01-16	II	SPNCRNA.4765		ncRNA	removed	546657..546941
8658	kmr44	2023-01-16	II	SPNCRNA.4766		lncRNA	added	complement(548497..549373)
8658	kmr44	2023-01-16	II	SPNCRNA.4766		ncRNA	removed	complement(548497..549373)
8658	kmr44	2023-01-16	II	SPNCRNA.4767		lncRNA	added	complement(550161..551038)
8658	kmr44	2023-01-16	II	SPNCRNA.4767		ncRNA	removed	complement(550161..551038)
8658	kmr44	2023-01-16	II	SPNCRNA.4768		lncRNA	added	551343..551730
8658	kmr44	2023-01-16	II	SPNCRNA.4768		ncRNA	removed	551343..551730
8658	kmr44	2023-01-16	II	SPNCRNA.4769		lncRNA	added	551959..552780
8658	kmr44	2023-01-16	II	SPNCRNA.4769		ncRNA	removed	551959..552780
8658	kmr44	2023-01-16	II	SPNCRNA.4770		lncRNA	added	553282..554155
8658	kmr44	2023-01-16	II	SPNCRNA.4770		ncRNA	removed	553282..554155
8658	kmr44	2023-01-16	II	SPNCRNA.4771		lncRNA	added	complement(555394..555613)
8658	kmr44	2023-01-16	II	SPNCRNA.4771		ncRNA	removed	complement(555394..555613)
8658	kmr44	2023-01-16	II	SPNCRNA.4772		lncRNA	added	complement(555745..556518)
8658	kmr44	2023-01-16	II	SPNCRNA.4772		ncRNA	removed	complement(555745..556518)
8658	kmr44	2023-01-16	II	SPNCRNA.4773		lncRNA	added	562710..567661
8658	kmr44	2023-01-16	II	SPNCRNA.4773		ncRNA	removed	562710..567661
8658	kmr44	2023-01-16	II	SPNCRNA.4774		lncRNA	added	568312..569024
8658	kmr44	2023-01-16	II	SPNCRNA.4774		ncRNA	removed	568312..569024
8658	kmr44	2023-01-16	II	SPNCRNA.4775		lncRNA	added	complement(569160..569624)
8658	kmr44	2023-01-16	II	SPNCRNA.4775		ncRNA	removed	complement(569160..569624)
8658	kmr44	2023-01-16	II	SPNCRNA.4776		lncRNA	added	complement(570426..570647)
8658	kmr44	2023-01-16	II	SPNCRNA.4776		ncRNA	removed	complement(570426..570647)
8658	kmr44	2023-01-16	II	SPNCRNA.4777		lncRNA	added	complement(570883..573085)
8658	kmr44	2023-01-16	II	SPNCRNA.4777		ncRNA	removed	complement(570883..573085)
8658	kmr44	2023-01-16	II	SPNCRNA.4778		lncRNA	added	complement(573216..573925)
8658	kmr44	2023-01-16	II	SPNCRNA.4778		ncRNA	removed	complement(573216..573925)
8658	kmr44	2023-01-16	II	SPNCRNA.4779		lncRNA	added	complement(574062..574516)
8658	kmr44	2023-01-16	II	SPNCRNA.4779		ncRNA	removed	complement(574062..574516)
8658	kmr44	2023-01-16	II	SPNCRNA.4780		lncRNA	added	complement(579414..581392)
8658	kmr44	2023-01-16	II	SPNCRNA.4780		ncRNA	removed	complement(579414..581392)
8658	kmr44	2023-01-16	II	SPNCRNA.4781		lncRNA	added	complement(581498..582276)
8658	kmr44	2023-01-16	II	SPNCRNA.4781		ncRNA	removed	complement(581498..582276)
8658	kmr44	2023-01-16	II	SPNCRNA.4782		lncRNA	added	complement(582719..583407)
8658	kmr44	2023-01-16	II	SPNCRNA.4782		ncRNA	removed	complement(582719..583407)
8658	kmr44	2023-01-16	II	SPNCRNA.4783		lncRNA	added	584521..584764
8658	kmr44	2023-01-16	II	SPNCRNA.4783		ncRNA	removed	584521..584764
8658	kmr44	2023-01-16	II	SPNCRNA.4784		lncRNA	added	complement(586071..587785)
8658	kmr44	2023-01-16	II	SPNCRNA.4784		ncRNA	removed	complement(586071..587785)
8658	kmr44	2023-01-16	II	SPNCRNA.4785		lncRNA	added	complement(587900..588150)
8658	kmr44	2023-01-16	II	SPNCRNA.4785		ncRNA	removed	complement(587900..588150)
8658	kmr44	2023-01-16	II	SPNCRNA.4786		lncRNA	added	complement(588401..588784)
8658	kmr44	2023-01-16	II	SPNCRNA.4786		ncRNA	removed	complement(588401..588784)
8658	kmr44	2023-01-16	II	SPNCRNA.4787		lncRNA	added	complement(589269..589790)
8658	kmr44	2023-01-16	II	SPNCRNA.4787		ncRNA	removed	complement(589269..589790)
8658	kmr44	2023-01-16	II	SPNCRNA.4788		lncRNA	added	complement(590104..591149)
8658	kmr44	2023-01-16	II	SPNCRNA.4788		ncRNA	removed	complement(590104..591149)
8658	kmr44	2023-01-16	II	SPNCRNA.4789		lncRNA	added	complement(591381..591623)
8658	kmr44	2023-01-16	II	SPNCRNA.4789		ncRNA	removed	complement(591381..591623)
8658	kmr44	2023-01-16	II	SPNCRNA.4790		lncRNA	added	complement(594279..597139)
8658	kmr44	2023-01-16	II	SPNCRNA.4790		ncRNA	removed	complement(594279..597139)
8658	kmr44	2023-01-16	II	SPNCRNA.4791		lncRNA	added	complement(597471..598192)
8658	kmr44	2023-01-16	II	SPNCRNA.4791		ncRNA	removed	complement(597471..598192)
8658	kmr44	2023-01-16	II	SPNCRNA.4792		lncRNA	added	complement(598337..598602)
8658	kmr44	2023-01-16	II	SPNCRNA.4792		ncRNA	removed	complement(598337..598602)
8658	kmr44	2023-01-16	II	SPNCRNA.4793		lncRNA	added	complement(600678..602351)
8658	kmr44	2023-01-16	II	SPNCRNA.4793		ncRNA	removed	complement(600678..602351)
8658	kmr44	2023-01-16	II	SPNCRNA.4794		lncRNA	added	604129..604370
8658	kmr44	2023-01-16	II	SPNCRNA.4794		ncRNA	removed	604129..604370
8658	kmr44	2023-01-16	II	SPNCRNA.4795		lncRNA	added	604513..605331
8658	kmr44	2023-01-16	II	SPNCRNA.4795		ncRNA	removed	604513..605331
8658	kmr44	2023-01-16	II	SPNCRNA.4796		lncRNA	added	complement(605809..606453)
8658	kmr44	2023-01-16	II	SPNCRNA.4796		ncRNA	removed	complement(605809..606453)
8658	kmr44	2023-01-16	II	SPNCRNA.4797		lncRNA	added	complement(606832..607273)
8658	kmr44	2023-01-16	II	SPNCRNA.4797		ncRNA	removed	complement(606832..607273)
8658	kmr44	2023-01-16	II	SPNCRNA.4798		lncRNA	added	complement(607378..607768)
8658	kmr44	2023-01-16	II	SPNCRNA.4798		ncRNA	removed	complement(607378..607768)
8658	kmr44	2023-01-16	II	SPNCRNA.4799		lncRNA	added	614103..614379
8658	kmr44	2023-01-16	II	SPNCRNA.4799		ncRNA	removed	614103..614379
8658	kmr44	2023-01-16	II	SPNCRNA.4800		lncRNA	added	614593..615120
8658	kmr44	2023-01-16	II	SPNCRNA.4800		ncRNA	removed	614593..615120
8658	kmr44	2023-01-16	II	SPNCRNA.4801		lncRNA	added	615232..617228
8658	kmr44	2023-01-16	II	SPNCRNA.4801		ncRNA	removed	615232..617228
8658	kmr44	2023-01-16	II	SPNCRNA.4802		lncRNA	added	621429..621634
8658	kmr44	2023-01-16	II	SPNCRNA.4802		ncRNA	removed	621429..621634
8658	kmr44	2023-01-16	II	SPNCRNA.4803		lncRNA	added	complement(622242..623082)
8658	kmr44	2023-01-16	II	SPNCRNA.4803		ncRNA	removed	complement(622242..623082)
8658	kmr44	2023-01-16	II	SPNCRNA.4804		lncRNA	added	623713..624024
8658	kmr44	2023-01-16	II	SPNCRNA.4804		ncRNA	removed	623713..624024
8658	kmr44	2023-01-16	II	SPNCRNA.4805		lncRNA	added	624313..625231
8658	kmr44	2023-01-16	II	SPNCRNA.4805		ncRNA	removed	624313..625231
8658	kmr44	2023-01-16	II	SPNCRNA.4806		lncRNA	added	634435..635564
8658	kmr44	2023-01-16	II	SPNCRNA.4806		ncRNA	removed	634435..635564
8658	kmr44	2023-01-16	II	SPNCRNA.4807		lncRNA	added	635696..636571
8658	kmr44	2023-01-16	II	SPNCRNA.4807		ncRNA	removed	635696..636571
8658	kmr44	2023-01-16	II	SPNCRNA.4808		lncRNA	added	complement(640338..640651)
8658	kmr44	2023-01-16	II	SPNCRNA.4808		ncRNA	removed	complement(640338..640651)
8658	kmr44	2023-01-16	II	SPNCRNA.4809		lncRNA	added	complement(641565..642176)
8658	kmr44	2023-01-16	II	SPNCRNA.4809		ncRNA	removed	complement(641565..642176)
8658	kmr44	2023-01-16	II	SPNCRNA.4810		lncRNA	added	complement(642293..642622)
8658	kmr44	2023-01-16	II	SPNCRNA.4810		ncRNA	removed	complement(642293..642622)
8658	kmr44	2023-01-16	II	SPNCRNA.4811		lncRNA	added	645109..645464
8658	kmr44	2023-01-16	II	SPNCRNA.4811		ncRNA	removed	645109..645464
8658	kmr44	2023-01-16	II	SPNCRNA.4812		lncRNA	added	645784..646541
8658	kmr44	2023-01-16	II	SPNCRNA.4812		ncRNA	removed	645784..646541
8658	kmr44	2023-01-16	II	SPNCRNA.4813		lncRNA	added	646992..649039
8658	kmr44	2023-01-16	II	SPNCRNA.4813		ncRNA	removed	646992..649039
8658	kmr44	2023-01-16	II	SPNCRNA.4814		lncRNA	added	complement(650371..650707)
8658	kmr44	2023-01-16	II	SPNCRNA.4814		ncRNA	removed	complement(650371..650707)
8658	kmr44	2023-01-16	II	SPNCRNA.4815		lncRNA	added	655045..655557
8658	kmr44	2023-01-16	II	SPNCRNA.4815		ncRNA	removed	655045..655557
8658	kmr44	2023-01-16	II	SPNCRNA.4816		lncRNA	added	657344..658294
8658	kmr44	2023-01-16	II	SPNCRNA.4816		ncRNA	removed	657344..658294
8658	kmr44	2023-01-16	II	SPNCRNA.4817		lncRNA	added	660613..660953
8658	kmr44	2023-01-16	II	SPNCRNA.4817		ncRNA	removed	660613..660953
8658	kmr44	2023-01-16	II	SPNCRNA.4818		lncRNA	added	661085..661285
8658	kmr44	2023-01-16	II	SPNCRNA.4818		ncRNA	removed	661085..661285
8658	kmr44	2023-01-16	II	SPNCRNA.4819		lncRNA	added	complement(662700..664546)
8658	kmr44	2023-01-16	II	SPNCRNA.4819		ncRNA	removed	complement(662700..664546)
8658	kmr44	2023-01-16	II	SPNCRNA.4820		lncRNA	added	complement(664698..665418)
8658	kmr44	2023-01-16	II	SPNCRNA.4820		ncRNA	removed	complement(664698..665418)
8658	kmr44	2023-01-16	II	SPNCRNA.4821		lncRNA	added	complement(665572..666405)
8658	kmr44	2023-01-16	II	SPNCRNA.4821		ncRNA	removed	complement(665572..666405)
8658	kmr44	2023-01-16	II	SPNCRNA.4822		lncRNA	added	666562..666814
8658	kmr44	2023-01-16	II	SPNCRNA.4822		ncRNA	removed	666562..666814
8658	kmr44	2023-01-16	II	SPNCRNA.4823		lncRNA	added	complement(666632..668903)
8658	kmr44	2023-01-16	II	SPNCRNA.4823		ncRNA	removed	complement(666632..668903)
8658	kmr44	2023-01-16	II	SPNCRNA.4824		lncRNA	added	complement(669083..669512)
8658	kmr44	2023-01-16	II	SPNCRNA.4824		ncRNA	removed	complement(669083..669512)
8658	kmr44	2023-01-16	II	SPNCRNA.4825		lncRNA	added	669713..671534
8658	kmr44	2023-01-16	II	SPNCRNA.4825		ncRNA	removed	669713..671534
8658	kmr44	2023-01-16	II	SPNCRNA.4826		lncRNA	added	complement(674143..675785)
8658	kmr44	2023-01-16	II	SPNCRNA.4826		ncRNA	removed	complement(674143..675785)
8658	kmr44	2023-01-16	II	SPNCRNA.4827		lncRNA	added	681004..681238
8658	kmr44	2023-01-16	II	SPNCRNA.4827		ncRNA	removed	681004..681238
8658	kmr44	2023-01-16	II	SPNCRNA.4828		lncRNA	added	681425..682724
8658	kmr44	2023-01-16	II	SPNCRNA.4828		ncRNA	removed	681425..682724
8658	kmr44	2023-01-16	II	SPNCRNA.4829		lncRNA	added	complement(683857..685375)
8658	kmr44	2023-01-16	II	SPNCRNA.4829		ncRNA	removed	complement(683857..685375)
8658	kmr44	2023-01-16	II	SPNCRNA.4830		lncRNA	added	complement(685523..686096)
8658	kmr44	2023-01-16	II	SPNCRNA.4830		ncRNA	removed	complement(685523..686096)
8658	kmr44	2023-01-16	II	SPNCRNA.4831		lncRNA	added	complement(686322..687622)
8658	kmr44	2023-01-16	II	SPNCRNA.4831		ncRNA	removed	complement(686322..687622)
8658	kmr44	2023-01-16	II	SPNCRNA.4832		lncRNA	added	686627..687277
8658	kmr44	2023-01-16	II	SPNCRNA.4832		ncRNA	removed	686627..687277
8658	kmr44	2023-01-16	II	SPNCRNA.4833		lncRNA	added	701032..701660
8658	kmr44	2023-01-16	II	SPNCRNA.4833		ncRNA	removed	701032..701660
8658	kmr44	2023-01-16	II	SPNCRNA.4834		lncRNA	added	complement(702209..702805)
8658	kmr44	2023-01-16	II	SPNCRNA.4834		ncRNA	removed	complement(702209..702805)
8658	kmr44	2023-01-16	II	SPNCRNA.4835		lncRNA	added	complement(703610..704005)
8658	kmr44	2023-01-16	II	SPNCRNA.4835		ncRNA	removed	complement(703610..704005)
8658	kmr44	2023-01-16	II	SPNCRNA.4836		lncRNA	added	complement(704114..704682)
8658	kmr44	2023-01-16	II	SPNCRNA.4836		ncRNA	removed	complement(704114..704682)
8658	kmr44	2023-01-16	II	SPNCRNA.4837		lncRNA	added	complement(705295..706781)
8658	kmr44	2023-01-16	II	SPNCRNA.4837		ncRNA	removed	complement(705295..706781)
8658	kmr44	2023-01-16	II	SPNCRNA.4838		lncRNA	added	complement(707237..707572)
8658	kmr44	2023-01-16	II	SPNCRNA.4838		ncRNA	removed	complement(707237..707572)
8658	kmr44	2023-01-16	II	SPNCRNA.4839		lncRNA	added	complement(712407..712844)
8658	kmr44	2023-01-16	II	SPNCRNA.4839		ncRNA	removed	complement(712407..712844)
8658	kmr44	2023-01-16	II	SPNCRNA.4840		lncRNA	added	714551..715084
8658	kmr44	2023-01-16	II	SPNCRNA.4840		ncRNA	removed	714551..715084
8658	kmr44	2023-01-16	II	SPNCRNA.4841		lncRNA	added	complement(717056..717418)
8658	kmr44	2023-01-16	II	SPNCRNA.4841		ncRNA	removed	complement(717056..717418)
8658	kmr44	2023-01-16	II	SPNCRNA.4842		lncRNA	added	complement(717427..719123)
8658	kmr44	2023-01-16	II	SPNCRNA.4842		ncRNA	removed	complement(717427..719123)
8658	kmr44	2023-01-16	II	SPNCRNA.4843		lncRNA	added	complement(719699..720288)
8658	kmr44	2023-01-16	II	SPNCRNA.4843		ncRNA	removed	complement(719699..720288)
8658	kmr44	2023-01-16	II	SPNCRNA.4844		lncRNA	added	721220..721699
8658	kmr44	2023-01-16	II	SPNCRNA.4844		ncRNA	removed	721220..721699
8658	kmr44	2023-01-16	II	SPNCRNA.4845		lncRNA	added	721941..722336
8658	kmr44	2023-01-16	II	SPNCRNA.4845		ncRNA	removed	721941..722336
8658	kmr44	2023-01-16	II	SPNCRNA.4846		lncRNA	added	722395..723115
8658	kmr44	2023-01-16	II	SPNCRNA.4846		ncRNA	removed	722395..723115
